ID,lon,lat,datetime
1,-146.198444,33.0583754,4/2/03 16:00
1,-146.3394709,33.09652194,4/3/03 4:00
1,-146.4645708,33.17257626,4/3/03 16:00
1,-146.4760042,33.18832965,4/3/03 17:44
1,-146.4999888,33.28965602,4/4/03 3:14
1,-146.4996318,33.2977688,4/4/03 4:00
1,-146.4853714,33.37057246,4/4/03 11:24
1,-146.4706833,33.41282536,4/4/03 16:00
1,-146.4216846,33.51511846,4/5/03 4:00
1,-146.366341,33.60535556,4/5/03 16:00
1,-146.3158582,33.68218276,4/6/03 5:00
1,-146.2817296,33.74344728,4/6/03 17:00
1,-146.2764166,33.78607234,4/7/03 5:00
1,-146.3140856,33.80588007,4/7/03 17:00
1,-146.3242308,33.80655544,4/7/03 18:46
1,-146.3861249,33.80027614,4/8/03 3:30
1,-146.3965923,33.79751233,4/8/03 5:00
1,-146.4332504,33.78330065,4/8/03 11:37
1,-146.4461591,33.7749686,4/8/03 17:00
1,-146.4264719,33.76850345,4/9/03 5:00
1,-146.3628844,33.77021244,4/9/03 17:00
1,-146.2833234,33.77008947,4/10/03 4:44
1,-146.2815012,33.76999128,4/10/03 5:00
1,-146.2394324,33.76625644,4/10/03 11:09
1,-146.2374479,33.76602352,4/10/03 11:26
1,-146.2283611,33.76493981,4/10/03 12:43
1,-146.1969884,33.76173912,4/10/03 17:00
1,-146.0991108,33.75453495,4/11/03 5:00
1,-145.9822535,33.74407574,4/11/03 17:00
1,-145.9614229,33.7415998,4/11/03 18:55
1,-145.8612214,33.72211987,4/12/03 4:29
1,-145.8569467,33.7205529,4/12/03 5:00
1,-145.8045548,33.67191907,4/12/03 17:00
1,-145.816554,33.62337215,4/13/03 5:00
1,-145.8580536,33.60974839,4/13/03 17:00
1,-145.8621113,33.61147558,4/13/03 18:05
1,-145.9001011,33.63574898,4/14/03 4:02
1,-145.9042539,33.63639051,4/14/03 5:00
1,-145.9320545,33.63090505,4/14/03 11:34
1,-145.948389,33.62541559,4/14/03 17:00
1,-145.9694827,33.62121706,4/15/03 5:00
1,-145.9967426,33.6236766,4/15/03 17:00
1,-146.0530015,33.6274965,4/16/03 3:40
1,-146.0633799,33.62791959,4/16/03 5:00
1,-146.1119111,33.63136049,4/16/03 10:50
1,-146.1177365,33.63220695,4/16/03 11:35
1,-146.1251252,33.6335052,4/16/03 12:35
1,-146.1539321,33.63886466,4/16/03 17:00
1,-146.205816,33.6504279,4/17/03 5:00
1,-146.2281595,33.66232636,4/17/03 17:00
1,-146.2291801,33.66378534,4/17/03 18:13
1,-146.2301642,33.66568075,4/17/03 19:43
1,-146.2303547,33.67436756,4/18/03 3:17
1,-146.2294961,33.6752061,4/18/03 5:00
1,-146.2206573,33.66738134,4/18/03 17:00
1,-146.2223049,33.64662733,4/19/03 5:00
1,-146.256727,33.62788318,4/19/03 17:00
1,-146.2611127,33.62700563,4/19/03 17:52
1,-146.3353983,33.6235765,4/20/03 5:00
1,-146.376305,33.6270206,4/20/03 10:53
1,-146.410683,33.63387089,4/20/03 17:00
1,-146.4565273,33.65452959,4/21/03 5:00
1,-146.4855483,33.68073012,4/21/03 17:00
1,-146.5110387,33.70792427,4/22/03 5:00
1,-146.5294663,33.72246445,4/22/03 12:00
1,-146.5458416,33.73170464,4/22/03 17:00
1,-146.5948285,33.75057053,4/23/03 5:00
1,-146.6531085,33.76660353,4/23/03 17:00
1,-146.7156808,33.78196052,4/24/03 5:00
1,-146.7470046,33.79002238,4/24/03 10:59
1,-146.7777871,33.79870227,4/24/03 17:00
1,-146.8343723,33.81765179,4/25/03 5:00
1,-146.8797863,33.83844667,4/25/03 17:00
1,-146.8841249,33.84100796,4/25/03 18:25
1,-146.9090695,33.86076424,4/26/03 5:00
1,-146.9241253,33.88430025,4/26/03 17:00
1,-146.9287825,33.90879673,4/27/03 5:00
1,-146.9262576,33.93405192,4/27/03 17:00
1,-146.9193421,33.95990833,4/28/03 5:00
1,-146.9105677,33.98624347,4/28/03 17:00
1,-146.9023561,34.01296254,4/29/03 5:00
1,-146.8971623,34.03999291,4/29/03 17:00
1,-146.8976197,34.06727977,4/30/03 5:00
1,-146.9066965,34.09478295,4/30/03 17:00
1,-146.9278708,34.12247446,5/1/03 5:00
1,-146.9653365,34.15033696,5/1/03 17:00
1,-147.0184723,34.17605996,5/2/03 4:01
1,-147.0242467,34.17836194,5/2/03 5:00
1,-147.0726171,34.19596799,5/2/03 12:42
1,-147.0991666,34.2050289,5/2/03 17:00
1,-147.1654519,34.22538433,5/3/03 5:00
1,-147.2169061,34.23535847,5/3/03 17:00
1,-147.2214444,34.23563503,5/3/03 18:19
1,-147.247049,34.23450411,5/4/03 3:11
1,-147.2517005,34.23417079,5/4/03 5:00
1,-147.2683433,34.23084427,5/4/03 11:09
1,-147.2710952,34.2297332,5/4/03 12:03
1,-147.272566,34.22908307,5/4/03 12:31
1,-147.2880489,34.22066485,5/4/03 17:00
1,-147.3331394,34.1834411,5/5/03 5:00
1,-147.3628467,34.13562527,5/5/03 17:00
1,-147.3500809,34.09040143,5/6/03 5:00
1,-147.3166695,34.0721943,5/6/03 11:17
1,-147.3132776,34.07106875,5/6/03 11:45
1,-147.2674003,34.06041823,5/6/03 17:00
1,-147.1348424,34.04815934,5/7/03 5:00
1,-147.0216774,34.04920482,5/7/03 17:00
1,-147.0132305,34.04999772,5/7/03 18:22
1,-146.9916195,34.0622011,5/8/03 4:35
1,-146.9923282,34.06305594,5/8/03 5:00
1,-147.0117191,34.07990527,5/8/03 11:59
1,-147.0172736,34.09051471,5/8/03 17:00
1,-146.9923772,34.10324858,5/9/03 5:00
1,-146.9402704,34.0940392,5/9/03 17:00
1,-146.9279138,34.08825685,5/9/03 19:44
1,-146.895687,34.06408934,5/10/03 4:09
1,-146.8932671,34.0615925,5/10/03 5:00
1,-146.8856998,34.04359173,5/10/03 11:21
1,-146.9020714,34.0270237,5/10/03 17:00
1,-146.997876,33.99386101,5/11/03 5:00
1,-147.1404126,33.97445675,5/11/03 17:00
1,-147.2648618,33.97897784,5/12/03 3:01
1,-147.2877916,33.98293404,5/12/03 5:00
1,-147.3495136,34.00228366,5/12/03 11:07
1,-147.3913134,34.03029615,5/12/03 17:00
1,-147.4488427,34.0931901,5/13/03 5:00
1,-147.5278814,34.11934132,5/13/03 17:00
1,-147.5417834,34.1174768,5/13/03 18:24
1,-147.5499824,34.11588747,5/13/03 19:10
1,-147.6561948,34.07647073,5/14/03 3:26
1,-147.6767357,34.06605022,5/14/03 5:00
1,-147.7608212,34.02257819,5/14/03 11:29
1,-147.7673424,34.01966238,5/14/03 11:58
1,-147.7691551,34.01887042,5/14/03 12:06
1,-147.8399598,33.99311647,5/14/03 17:00
1,-148.0371119,33.95694367,5/15/03 5:00
1,-148.2429293,33.95854296,5/15/03 17:00
1,-148.260055,33.96047587,5/15/03 18:02
1,-148.2666352,33.9613017,5/15/03 18:26
1,-148.4232146,33.99043407,5/16/03 4:43
1,-148.4271441,33.99126141,5/16/03 5:00
1,-148.5200488,34.00494285,5/16/03 12:00
1,-148.5862659,34.00050614,5/16/03 17:00
1,-148.7499011,33.94747144,5/17/03 5:00
1,-148.9176124,33.86405837,5/17/03 17:00
1,-148.9492653,33.8479016,5/17/03 19:15
1,-149.0558504,33.78976447,5/18/03 3:18
1,-149.0681674,33.78106944,5/18/03 4:24
1,-149.0745376,33.77618774,5/18/03 5:00
1,-149.1425272,33.71563085,5/18/03 12:21
1,-149.1885208,33.68565045,5/18/03 17:00
1,-149.3271585,33.64353663,5/19/03 5:00
1,-149.4743441,33.63584611,5/19/03 17:00
1,-149.5844264,33.64194495,5/20/03 2:54
1,-149.6051195,33.64370114,5/20/03 5:00
1,-149.6634655,33.65162463,5/20/03 10:53
1,-149.7350837,33.66875556,5/20/03 17:00
1,-149.9020898,33.71729911,5/21/03 5:00
1,-150.077554,33.75715221,5/21/03 17:00
1,-150.0996689,33.75994023,5/21/03 18:35
1,-150.2184311,33.76715916,5/22/03 3:39
1,-150.2352027,33.76851851,5/22/03 5:00
1,-150.3139942,33.77854173,5/22/03 11:43
1,-150.3219547,33.77977651,5/22/03 12:27
1,-150.3682927,33.78726841,5/22/03 17:00
1,-150.47785,33.80126534,5/23/03 5:00
1,-150.5991427,33.79616473,5/23/03 17:00
1,-150.6133913,33.79405728,5/23/03 18:12
1,-150.7553825,33.76888224,5/24/03 5:00
1,-150.8291527,33.76367192,5/24/03 10:56
1,-150.8409,33.76423448,5/24/03 11:59
1,-150.8496152,33.76459298,5/24/03 12:46
1,-150.8968212,33.76410649,5/24/03 17:00
1,-151.028593,33.74535759,5/25/03 5:00
1,-151.1499044,33.71251655,5/25/03 17:00
1,-151.1576882,33.71007736,5/25/03 17:50
1,-151.1720076,33.7055234,5/25/03 19:24
1,-151.2521065,33.68127611,5/26/03 5:00
1,-151.3100964,33.67014885,5/26/03 11:36
1,-151.3659107,33.66558539,5/26/03 17:00
1,-151.5062199,33.66999381,5/27/03 5:00
1,-151.6394372,33.69342549,5/27/03 17:00
1,-151.6545555,33.69790879,5/27/03 18:35
1,-151.7349705,33.73397818,5/28/03 5:00
1,-151.7697728,33.75813489,5/28/03 11:08
1,-151.7733647,33.76099223,5/28/03 11:51
1,-151.7966428,33.78212918,5/28/03 17:00
1,-151.838607,33.83344118,5/29/03 5:00
1,-151.8744413,33.88248409,5/29/03 17:00
1,-151.8821045,33.89151358,5/29/03 19:25
1,-151.9132395,33.9202745,5/30/03 3:47
1,-151.9187156,33.92425934,5/30/03 5:00
1,-151.9584587,33.94396727,5/30/03 12:43
1,-151.9824132,33.94667836,5/30/03 17:00
1,-152.0463558,33.92766441,5/31/03 5:00
1,-152.0885706,33.8940763,5/31/03 17:00
1,-152.091022,33.89066203,5/31/03 18:23
1,-152.0937445,33.87346169,6/1/03 3:24
1,-152.0924075,33.87095816,6/1/03 5:00
1,-152.087354,33.85961386,6/1/03 11:06
1,-152.0871391,33.85737049,6/1/03 12:00
1,-152.090729,33.84233831,6/1/03 17:00
1,-152.1231521,33.79415647,6/2/03 5:00
1,-152.1675986,33.74070972,6/2/03 17:00
1,-152.1704582,33.73717219,6/2/03 17:50
1,-152.1708526,33.73668074,6/2/03 17:57
1,-152.2056206,33.69272201,6/3/03 5:00
1,-152.2298917,33.66641295,6/3/03 11:32
1,-152.2563001,33.64252317,6/3/03 17:00
1,-152.3333163,33.58609769,6/4/03 5:00
1,-152.4319051,33.53003032,6/4/03 17:00
1,-152.4467288,33.52281801,6/4/03 18:38
1,-152.5356148,33.48315283,6/5/03 4:24
1,-152.5406122,33.48092537,6/5/03 5:00
1,-152.589328,33.4576773,6/5/03 11:06
1,-152.5979943,33.45316268,6/5/03 12:09
1,-152.603198,33.45039427,6/5/03 12:46
1,-152.6407451,33.42940261,6/5/03 17:00
1,-152.7485714,33.36133006,6/6/03 5:00
1,-152.8187913,33.30578793,6/6/03 17:00
1,-152.8209824,33.30317865,6/6/03 17:51
1,-152.8296632,33.29149352,6/7/03 3:41
1,-152.8316598,33.29273827,6/7/03 5:00
1,-152.8526862,33.31113223,6/7/03 12:05
1,-152.8538733,33.312335,6/7/03 12:23
1,-152.8744308,33.33450228,6/7/03 17:00
1,-152.9483789,33.40430439,6/8/03 5:00
1,-153.0538001,33.44291374,6/8/03 17:00
1,-153.0716581,33.44223601,6/8/03 18:43
1,-153.0822091,33.44090671,6/8/03 19:42
1,-153.168009,33.40632989,6/9/03 3:12
1,-153.1895686,33.39152607,6/9/03 5:00
1,-153.2744779,33.3282357,6/9/03 12:00
1,-153.2837404,33.32242577,6/9/03 12:46
1,-153.3346176,33.29746294,6/9/03 17:00
1,-153.4780226,33.2725363,6/10/03 5:00
1,-153.6240986,33.26878977,6/10/03 17:00
1,-153.6350942,33.26775362,6/10/03 17:53
1,-153.6388382,33.26735195,6/10/03 18:11
